0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,8,12,4,13,0,0,0,0,0,3,0,6,0,16,0,0,0,0,69,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,48,1004,0,0,8,2,0,0,0,0,67,0,0,0,0,0,4,0,0,0,6945,292,0,0,28,89,677,0,0,7,7,0,0,0,2,0,3,0,17,9,19,38,0,3098,0,18,6,0,42,0,0,0,0,0,4,0,4,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,222,1566,160,34,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1169,22177,0,7881,0,11,0,0,50,0,3,0,41,0,0,0,12271,43,0,0,164,0,0,0,0,0,0,0,55,3,565,285,18,0,6,3,6,2513,4,151,0,1931,0,0,3,0,200,0,289858,0,0,0,61,0,0,0,519,0,0,0,55,0,0,34,3796,0,0,0,2,0,0,0,0,0,0,0,0,0,3744,2317,0,13,0,0,0,0,188,0,16,0,272,1300,1353,0,136,1072,2167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,523,445,7365,0,0,0,15,0,2,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,22,0,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,8,12,4,13,0,0,0,0,0,3,0,6,0,16,0,0,0,0,69,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,48,1004,0,0,8,2,0,0,0,0,67,0,0,0,0,0,4,0,0,0,6954,292,0,0,28,90,680,0,0,7,7,0,0,0,2,0,3,0,17,9,19,38,0,2977,0,18,6,0,42,0,0,0,0,0,4,0,4,17,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,224,1566,160,34,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1167,22184,0,7889,0,11,0,0,50,0,3,0,29,0,0,0,12271,45,0,0,165,0,0,0,0,0,0,0,55,3,565,285,18,0,6,3,6,2402,4,151,0,1931,0,0,3,0,200,0,290228,0,0,0,61,0,0,0,519,0,0,0,55,0,0,34,3796,0,0,0,2,0,0,0,0,0,0,0,0,0,3744,2317,0,13,0,0,0,0,188,0,16,0,272,1300,1353,0,136,1072,2167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,4,523,445,7380,0,0,0,15,0,2,0,2,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,23,0,0,0,0,0,0,0,0,0,0,23,0,26,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,8,12,4,12,0,0,0,0,0,2,0,4,0,12,0,0,0,0,65,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,34,870,0,0,8,1,0,0,0,0,53,0,0,0,0,0,4,0,0,0,424,284,0,0,28,33,585,0,0,6,6,0,0,0,2,0,2,0,17,8,15,38,0,1350,0,14,4,0,30,0,0,0,0,0,4,0,4,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,192,1337,168,28,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,11893,0,1086,0,10,0,0,44,0,2,0,5,0,0,0,8765,37,0,0,138,0,0,0,0,0,0,0,48,2,551,271,15,0,33,2,5,664,2,147,0,1934,0,0,3,0,172,0,8932,0,0,0,57,0,0,0,521,0,0,0,40,0,0,30,3165,0,0,0,2,0,0,0,0,0,0,0,0,0,29460,1778,0,12,0,0,0,0,188,0,16,0,272,996,1040,0,136,768,1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,522,307,7834,0,0,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,32,30,1,0,0,0,0,0,0,0,0,0,31,0,33,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,16,24,8,25,0,0,0,0,0,4,0,8,0,28,0,0,0,0,158,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,8,0,0,0,17,0,0,0,0,0,0,0,0,0,0,62,1086,0,0,16,4,0,0,0,0,108,0,0,0,0,0,8,0,0,0,797,288,0,0,60,52,647,0,0,12,12,0,0,0,4,0,4,0,34,16,26,76,0,3458,0,30,8,0,54,0,0,0,0,0,8,0,8,25,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,434,2829,371,63,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2568,31704,0,1829,0,20,0,0,95,0,5,0,26,0,0,0,27518,81,0,2,692,0,0,0,0,0,0,0,103,4,500,662,36,0,100,4,12,1662,8,159,0,1637,0,0,7,0,438,0,19945,0,0,0,143,0,0,0,425,0,0,0,96,0,0,74,3073,0,0,0,4,0,0,0,0,0,12,0,0,0,89372,4683,0,25,0,0,0,0,376,0,40,0,544,2585,2750,0,272,2129,4302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,429,964,18122,0,0,0,24,0,4,0,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,84,80,2,0,2,0,0,26,0,0,12,0,83,0,85,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,8,12,4,12,0,0,0,0,0,2,0,4,0,12,0,0,0,0,67,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,34,866,0,0,8,1,0,0,0,0,53,0,0,0,0,0,4,0,0,0,228,283,0,0,28,15,566,0,0,6,6,0,0,0,2,0,2,0,16,8,14,38,0,1787,0,14,4,0,30,0,0,0,0,0,4,0,4,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,196,1324,178,28,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1463,11895,0,1071,0,10,0,0,44,0,2,0,6,0,0,0,8765,37,0,2,235,0,0,0,0,0,0,0,48,2,551,271,15,0,45,2,5,597,2,141,0,1928,0,0,2,0,172,0,8732,0,0,0,59,0,0,0,521,0,0,0,40,0,0,30,3165,0,0,0,2,0,0,0,0,0,12,0,0,0,40884,1777,0,12,0,0,0,0,188,0,16,0,272,995,1040,0,136,767,1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,522,307,7636,0,0,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,31,2,0,2,0,0,26,0,0,12,0,32,0,34,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,4,6,2,6,0,0,0,0,0,2,0,4,0,7,0,0,0,0,42,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,20,0,0,0,0,0,0,0,0,0,0,34,812,0,0,4,1,0,0,0,0,53,0,0,0,0,0,2,0,0,0,4333,271,0,0,14,67,604,0,0,4,4,0,0,0,1,0,2,0,9,5,12,19,0,2638,0,9,4,0,30,0,0,0,0,0,2,0,2,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,904,93,15,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,733,15629,0,5154,0,6,0,0,26,0,2,0,36,0,0,0,8765,24,0,2,82,0,0,0,0,0,0,0,29,2,540,144,9,0,5,2,3,2434,2,140,0,1914,0,0,2,0,102,0,184168,0,0,0,38,0,0,0,519,0,0,0,24,0,0,16,3603,0,0,0,1,0,0,0,0,0,12,0,0,0,3744,1560,0,6,0,0,0,0,94,0,8,0,136,879,908,0,68,765,1494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2,520,225,4948,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,14,2,0,2,0,0,26,0,0,12,0,15,0,17,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,80,8,16,24,8,25,0,0,0,0,0,4,0,8,0,27,0,0,0,0,162,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,8,0,0,0,20,0,0,0,0,0,0,0,0,0,0,62,1284,0,0,16,4,0,0,0,0,108,0,0,0,0,0,8,0,0,0,496,329,0,0,56,59,733,0,0,12,12,0,0,0,4,0,4,0,34,16,30,76,0,2511,0,33,8,0,54,0,0,0,0,0,8,0,8,24,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,461,2779,338,62,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2205,25489,0,1786,0,20,0,0,92,0,4,0,6,0,0,0,21036,72,0,2,327,0,0,0,0,0,0,0,100,4,588,552,36,0,68,4,12,1016,8,171,0,1969,0,0,6,0,378,0,17672,0,0,0,146,0,0,0,519,0,0,0,93,0,0,66,3354,0,0,0,4,0,0,0,0,0,12,0,0,0,58920,4089,0,25,0,0,0,0,376,0,32,0,544,2295,2385,0,272,1839,3753,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,523,880,15798,0,0,0,23,0,4,0,4,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,85,81,3,0,2,0,0,26,0,0,12,0,84,0,88,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,8,12,4,13,0,0,0,0,0,4,0,5,0,17,0,0,0,0,46,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,61,983,0,0,8,1,0,0,0,0,79,0,0,0,0,0,4,0,0,0,318,294,0,0,28,21,595,0,0,7,7,0,0,0,2,0,3,0,18,9,21,38,0,5049,0,17,7,0,53,0,0,0,0,0,4,0,4,20,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,180,1628,249,33,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4193,15578,0,1271,0,11,0,0,50,0,3,0,10,0,0,0,12271,43,0,2,163,0,0,0,0,0,0,0,55,4,574,281,15,0,92,3,5,834,2,156,0,1942,0,0,3,0,185,0,21735,0,0,0,37,0,0,0,521,0,0,0,52,0,0,32,3422,0,0,0,2,0,0,0,0,0,12,0,0,0,82052,2316,0,13,0,0,0,0,188,0,16,0,272,1299,1353,0,136,1071,2167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,525,317,20370,0,0,0,17,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,81,3,0,2,0,0,26,0,0,12,0,84,0,3,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,40,4,8,12,4,12,0,0,0,0,0,2,0,4,0,12,0,0,0,0,68,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,4,0,0,0,21,0,0,0,0,0,0,0,0,0,0,34,866,0,0,8,1,0,0,0,0,53,0,0,0,0,0,4,0,0,0,5198,283,0,0,28,15,567,0,0,6,6,0,0,0,2,0,2,0,16,8,14,38,0,1545,0,14,4,0,30,0,0,0,0,0,4,0,4,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,198,1291,142,28,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,788,16749,0,6040,0,10,0,0,44,0,2,0,14,0,0,0,8765,38,0,2,104,0,0,0,0,0,0,0,48,2,551,271,15,0,9,2,5,944,2,141,0,1927,0,0,2,0,172,0,11383,0,0,0,60,0,0,0,521,0,0,0,40,0,0,30,3610,0,0,0,2,0,0,0,0,0,12,0,0,0,7508,1777,0,12,0,0,0,0,188,0,16,0,272,995,1040,0,136,767,1610,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,522,307,15262,0,0,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,33,3,0,2,0,0,26,0,0,12,0,33,0,35,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,76,6,12,25,7,26,0,0,0,0,0,7,0,9,0,132,0,0,0,0,120,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,8,0,0,0,21,0,0,0,0,0,0,0,0,0,0,62,1219,0,0,16,2,0,0,0,0,107,0,0,0,0,0,6,4,0,0,477,329,0,0,51,31,1275,0,0,13,13,21,0,0,4,0,7,0,32,19,31,75,0,1959,0,40,8,0,56,0,0,1,0,3,7,6,7,23,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,377,2774,295,58,18,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1851,24457,0,1685,0,26,0,0,84,0,4,0,5,0,0,0,19283,74,0,2,405,0,0,0,0,0,0,0,97,4,909,491,27,0,23,16,9,729,4,170,0,1971,8,0,4,0,316,0,13454,0,0,0,105,0,0,0,521,0,0,0,83,0,0,62,3643,0,0,0,5,0,0,0,0,0,12,0,0,0,14984,3927,2,22,0,0,0,8,347,12,26,0,476,2115,2498,0,238,1715,3720,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,59,8,525,597,11228,0,0,0,22,0,4,1,2,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,39,36,1,0,1,0,0,14,0,0,18,0,40,0,41,0,0,0,0,0,0,0,0,0,0,0,
