0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,4,12,1,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,2,0,18132,0,0,0,0,0,0,9065,9064,0,0,0,2,1,9073,0,9064,0,0,0,0,9064,0,0,18133,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,0,0,430,0,0,5,0,0,0,0,0,2,0,2,0,4,0,10,83,0,1,0,4,0,0,2,0,7,0,0,0,0,0,0,0,0,0,5,0,0,5,5,28,0,17,0,6,2,0,1,0,0,2,4,2,0,6,1,2,1,3,0,1,2,0,0,1,0,10,1,3,1,2,0,0,0,1,0,0,5,0,0,2,0,0,2,9111,9835,422,16,5,19,3,2,0,0,0,0,0,4531,0,0,1,0,0,0,69,67,0,4,0,1,0,0,2,0,0,0,83,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,3,1,0,24,0,0,2,0,0,28,0,0,0,1,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,2,0,2,0,0,2,92,0,0,139,0,14,0,0,0,6,0,4,0,0,0,9,125,0,2,3,137,0,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1585,0,4,0,0,1,678,0,0,3,17032,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,4,27,1,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,18189,0,0,0,0,0,0,9095,9094,0,0,0,2,1,9099,0,9094,0,0,0,0,9094,0,0,18190,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,3,0,0,397,0,0,1530,0,0,0,0,0,5,0,5,0,2,0,8,83,0,1,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,2,3,0,32,0,7,2,0,1,0,0,2,1,3074,0,69391,1,1,1,14,0,1,13,0,0,1,0,46,1,14,1,2,0,0,0,1,0,0,21,0,0,2,0,0,2,9163,9465,62,12,1530,19,3,2,0,0,0,0,0,4531,0,0,1,0,0,0,35254,6556,0,5349,0,6,0,0,1,0,0,0,2,0,0,0,101,8,0,0,35201,0,0,0,0,0,0,0,2,1,499,57,266,0,3,0,0,344,0,810,0,400,156,0,0,0,106,0,4717,0,0,0,0,0,0,0,3,0,0,0,3,0,0,1,9625,0,0,0,1,0,2,0,2,0,0,2,86,0,0,91,0,34,0,0,0,15,0,10,0,0,0,4,65,0,1,1,131,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,1581,0,4,0,0,1,1,0,0,1,4714,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,109,3,49,2754,6,2658,0,0,0,2,0,1,0,21,0,17,0,0,0,0,17,8026,3,3,0,0,0,0,0,0,9095,9094,0,0,0,2,3,16,0,9094,0,0,0,0,9094,0,0,4,0,0,0,0,0,0,0,1114,0,0,0,19,0,0,0,3,29,0,0,0,3,0,0,75190,0,0,86,0,0,0,0,4,5,0,5,0,2,0,5,42,1,1,3,18687,3,0,13,0,16,2,5,1,1,6,0,330,0,0,10,0,6,47,25,379,0,58718,0,72,2,0,1,0,2,11,1,9,0,24,1,13,1,14,0,1,13,0,0,1,0,46,1,14,1,2,0,0,0,1,0,0,21,0,0,2,0,0,10,224,1656,324,143,37,93,72,2,1,0,0,3,3,2397,0,0,1,0,0,0,1567,80401,0,13085,2,46,0,0,35,0,2,0,22595,0,0,0,4,30,48,4,869,0,0,0,0,0,0,0,69,1,9,536,24,24188,33,31,8,634,18,10631,0,3,40,0,19,0,358,0,9691,0,0,0,5,0,0,0,3,2,0,0,48,0,0,63,17633,0,0,0,8,0,2,0,2,0,0,8017,376806,0,0,11036,9306,2,1,0,0,15,28,297,112,0,13,99,2551,0,9,85,1864,9304,6,0,0,0,0,1,0,0,0,0,0,0,0,0,6,2636,4,0,0,2408,93,4879,3,64345,4714,2337,0,0,18,1,0,7,2,0,0,0,0,0,3,1694,0,0,0,8,0,0,0,0,0,0,0,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,13,0,0,1,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,18,0,92,0,0,220,3,12,119,2,93,0,0,0,2,1,6,0,27,1,7,0,0,0,0,42,2,16,18135,6,0,596,0,0,6,23,9062,0,0,0,2,1,9111,4,9082,0,0,6,0,9084,3,0,18148,0,0,3,0,2,0,217,3,0,0,0,3,0,0,0,3,224,26,0,0,14,0,0,424,2,0,823,30,0,0,1,27,26,0,12,0,18,0,6,183,1,1,3,4689,8,15,45,49,7,3,4,3,2,369,0,4197,89,0,17,0,6,42,58,4281,0,12852,0,89,972,0,1,0,1,21,3,10,0,24,1,10,1,28,355,1,28,0,0,1,0,63,1,28,1,28,1,0,0,1,0,0,8,159,66,343,1,0,4,9349,11417,466,92,838,93,553,2,1,0,0,3,3,4544,2,0,1,0,0,0,58087,20968,0,5364,2,88,0,0,73,0,4,0,210,0,0,0,13512,102,59,4,57273,6333,0,0,0,0,0,0,2315,3,144,354,243,9,81,76,2,1929,30,802,0,322,90,0,3673,0,343,0,5326,0,0,0,13,0,0,0,111006,24,0,0,18,11,0,91,19096,0,0,0,5,0,6,0,6,0,0,2,92,0,0,1798,1,97,1,0,0,39,128,159,26,173,119,442,2393,0,51,278,2280,1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,2367,3,18,0,5,9,75,4546,41,191,4788,3,1,0,10,1,4,4,55,0,0,0,0,0,3,1694,0,2,0,19,0,0,0,246,0,49,0,10,3,16,2,9,0,0,0,0,0,0,0,0,0,13,25,6,2,1,27,164,0,82,0,6,6,0,89,1,24,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,18,0,92,0,0,8,3,4,3,2,2,0,0,0,2,1,1,0,27,1,5,0,0,0,0,1,78,16,4,6,0,2,0,0,6,1,1,0,0,0,2,1,8,4,9082,0,0,6,0,1,3,0,5,0,0,3,0,2,0,217,3,0,0,0,3,0,0,0,3,224,26,0,0,14,0,0,619,2,0,8,1,0,0,1,27,26,0,12,0,18,2,5,183,1,1,3,9,8,15,1,49,37,3,4,2,2,369,0,4197,89,0,1,0,2,3,1,9,0,11,0,5,972,0,1,0,1,2,3,10,0,24,1,10,1,28,355,1,28,0,0,1,0,63,1,28,1,2,1,0,0,1,0,0,8,159,66,343,1,0,2,48,321,32,13,1,93,2,2,2,0,0,3,3,4544,2,0,1,0,0,0,103,982,0,9,2,1,0,0,8,0,4,0,76,0,0,0,13512,4,56,4,11,6333,0,0,0,0,0,0,10,2,7,205,3,9,81,76,1,2,4,1280,0,4,24,0,12,0,140,0,275,0,0,0,13,0,0,0,111006,2,0,0,15,11,0,10,28,0,0,0,5,0,6,0,6,0,28,78,4006,0,4,43,1,97,1,0,0,39,6,159,26,173,119,18,36,0,1,4,29,1,105,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,18,0,5,9,15,4546,41,277,4788,3,1,0,5,1,4,4,1,0,0,0,0,0,3,1694,0,2,0,2,0,0,0,246,0,49,0,10,3,1,2,9,0,0,0,0,0,0,0,0,0,13,1,6,2,1,27,164,0,82,0,6,6,512,89,1,1,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,18,0,92,0,0,30,3,4,27,1,26,0,0,0,2,1,1,0,27,1,1,0,0,0,0,3,2,16,18193,6,0,2,0,0,6,9097,9096,0,0,0,2,1,9101,4,9096,0,0,6,0,9096,3,0,18194,0,0,3,0,2,0,217,3,0,0,0,4,0,0,0,3,224,26,0,0,14,0,0,397,2,0,1530,1,0,0,1,27,5,0,5,0,2,2,8,183,1,1,3,1,8,15,1,49,3,3,4,2,2,369,0,4197,89,0,4,0,2,6,2,3,0,33,0,7,972,0,1,0,1,2,1,3074,0,69197,1,1,1,14,355,1,13,0,0,1,0,46,1,14,1,2,1,0,0,1,0,0,21,159,66,343,1,0,2,9167,9472,64,12,1530,93,3,2,2,0,0,3,3,4532,2,0,1,0,0,0,35232,6565,0,5350,2,6,0,0,1,0,4,0,2,0,0,0,101,8,56,4,35173,6333,0,0,0,0,0,0,2,1,499,60,267,9,3,76,1,344,4,810,0,400,156,0,1,0,108,0,4718,0,0,0,13,0,0,0,3,2,0,0,3,11,0,1,9627,0,0,0,5,0,6,0,6,0,28,2,90,0,4,91,1,34,1,0,0,15,6,10,26,173,119,4,65,0,1,1,131,1,68,0,0,0,0,1,0,0,0,0,0,0,0,0,1581,3,18,0,5,9,1,4546,41,1,4715,3,1,0,2,1,4,1,1,0,0,0,0,0,3,1694,0,2,0,2,0,0,0,246,0,49,0,10,3,18,1,9,0,0,0,0,0,0,0,0,0,13,13,6,2,1,27,164,0,82,0,6,6,512,13,1,13,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,18,0,2,0,0,15,3,4,24,1,23,0,0,0,2,1,1,0,27,1,1,0,0,0,0,4,2,16,18175,2,0,15,0,0,2,9089,9086,0,0,0,2,1,9093,4,9086,0,0,2,0,9088,3,0,18176,0,0,3,0,2,0,217,3,0,0,0,4,0,0,0,3,1,26,0,0,14,0,0,397,2,0,1,1,0,0,1,27,50,0,13,0,26,2,8,183,1,1,3,22,8,15,4,49,3,3,4,2,2,369,0,4197,89,0,3,0,2,5,4,3,0,27,0,6,1,0,1,0,1,2,2,2,0,6,1,1,1,73,26,1,72,0,0,1,0,252,1,73,1,2,1,0,0,1,0,0,110,159,66,343,1,0,24,9147,9594,93,45,1,93,3,2,2,0,0,3,3,4527,2,0,1,0,0,0,44356,6694,0,5393,2,5,0,0,1,0,4,0,2,0,0,0,259,20,56,1,44454,6333,0,0,0,0,0,0,2,2,536,53,267,1,3,6,1,80,4,726,0,400,4,0,1,0,19,0,4559,0,0,0,13,0,0,0,4535,2,0,0,3,11,0,2,9473,0,0,0,5,0,2,0,2,0,28,2,90,0,4,299,1,14,1,0,0,6,9,16,26,173,119,93,217,0,2,128,248,1,27,0,0,0,0,1,0,0,0,0,0,0,0,0,1581,3,2,0,5,9,1,4546,41,2,8755,3,1,0,1,1,4,1,1,0,0,0,0,0,3,1694,0,2,0,2,0,0,0,11,0,5,0,10,5,19,1,9,0,0,0,0,0,0,0,0,0,5,16,2,2,1,56,10,0,595,0,6,2,512,68,9,9,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,4,0,32,0,0,15,3,4,21,1,20,0,0,0,2,1,1,0,9,1,1,0,0,0,0,11,2,2,18155,7,0,190,0,0,7,9089,9076,0,0,0,2,1,9083,4,9081,0,0,6,0,9088,3,0,18157,0,0,3,0,7,0,1,2,0,0,0,4,0,0,0,3,1,1,0,0,14,0,0,434,2,0,152900,1,0,0,1,27,42,0,10,0,22,2,8,183,1,1,3,62,8,15,7,49,3,3,4,2,2,369,0,4197,89,0,4,2,1,10,7,6,0,89,0,7,2,0,1,0,2,4,2,2,0,6,1,2,1,73,26,1,72,0,0,1,0,252,1,73,1,2,1,0,0,1,0,0,110,159,66,343,1,0,3,9175,9811,74490,42,152900,93,172,2,2,0,0,1,3,4537,2,0,1,0,0,0,39935,7179,0,5404,2,10,0,0,8,0,4,0,2,0,0,8,236,18,62,31,39850,6333,0,0,0,0,0,0,10,2,535,85,503,1,9,8,1,228,10,730,0,402,48,0,827001,0,631,0,8334,0,0,0,6,0,0,0,14,16,0,0,3,11,0,6,9511,0,0,0,5,0,2,0,2,0,28,2,86,0,4,110,1,19,1,0,0,10,9,4,26,173,119,21,169,0,3,68,120,1,28,0,0,0,0,1,0,0,0,0,0,0,0,0,1593,3,2,0,5,12,3,4546,41,11,17056,1,1,0,2,1,4,1,1,0,0,0,0,0,3,1694,0,2,0,2,0,0,0,25,0,9,0,2,4,15,1,9,0,0,0,0,0,0,0,0,0,6,8,2,2,1,8,4,0,2,0,6,2,512,23,9,8,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,4,0,32,0,0,328,4,5,177,4,180,0,0,0,2,1,6,0,7,1,5,0,0,0,0,5,2,1,1,7,0,2,0,0,7,1,1,0,0,0,2,1,21,4,9081,0,0,6,0,1,5,0,4,0,0,5,0,7,0,1,2,0,0,0,4,0,0,0,3,45,1,0,0,9,0,0,34,2,0,6,56,0,0,72,5,42,0,10,0,22,7,7,133,1,1,25,45,8,20,4,19,11,3,4,4,2,1488,0,797,89,0,2,2,1,14,10,749,0,266,0,18,2,0,1,0,2,2,31,8,0,16,1,2,1,73,26,1,72,0,0,2,0,252,1,73,1,2,1,0,0,1,0,0,110,159,66,343,1,0,3,87,908,95,34,58,93,365,2,4,0,0,1,3,4537,2,0,1,8,0,0,162,676,0,111,2,9,0,0,19,0,4,0,546,0,15,8,236,35,62,31,36,6333,0,0,0,0,0,0,47,4,7,127,3,1,68,25,2,21,10,64,0,8,4,0,1,0,74,0,30,0,0,0,6,0,0,0,3,6,0,0,17,11,0,30,5,0,0,0,2,0,1,0,1,0,24,2,86,0,4,2328,1,62,1,0,0,8,38,12,36,173,73,97,2626,0,49,7,3733,1,81,0,0,0,0,1,0,0,0,0,0,0,0,0,30,2,2,0,10,12,69,1,41,1,17056,2,1,2,4,1,4,2,56,0,0,0,0,0,3,1694,0,2,0,3,0,0,0,25,0,9,0,2,4,2,1,3,0,0,0,0,0,0,0,0,0,6,8,2,2,1,8,4,0,2,0,6,2,512,23,9,8,0,0,0,0,0,0,0,0,0,0,0,
1,0,0,0,0,0,0,0,4,0,32,0,0,30,3,4,27,1,26,0,0,0,2,1,6,0,7,1,1,0,0,0,0,3,2,1,18163,7,0,2,0,0,7,9081,9080,0,0,0,2,1,9087,4,9080,0,0,6,0,9080,5,0,18164,0,0,5,0,7,0,1,2,0,0,0,4,0,0,0,3,1,1,0,0,9,0,0,397,2,0,1530,56,0,0,72,5,5,0,5,0,2,7,8,133,1,1,25,1,8,20,1,19,3,3,4,4,2,1488,0,797,89,0,4,2,1,5,3,3,0,31,0,7,1,0,1,0,2,2,2,3074,0,90810,1,1,1,14,26,1,13,0,0,1,0,46,1,14,1,2,1,0,0,1,0,0,21,159,66,343,1,0,2,9152,9511,70,12,1530,93,3,2,4,0,0,1,3,4524,2,0,1,8,0,0,44264,6574,0,5359,2,6,0,0,2,0,4,0,2,0,15,8,101,8,62,31,44473,6333,0,0,0,0,0,0,3,1,499,58,267,1,3,25,2,348,10,726,0,400,156,0,1,0,107,0,4546,0,0,0,6,0,0,0,4527,6,0,0,3,11,0,2,9450,0,0,0,2,0,1,0,1,0,24,2,90,0,4,92,1,35,1,0,0,15,38,10,36,173,73,4,65,0,1,1,131,1,69,0,0,0,0,1,0,0,0,0,0,0,0,0,1581,2,2,0,10,12,1,1,41,1,8752,2,1,2,2,1,4,1,56,0,0,0,0,0,3,1694,0,2,0,2,0,0,0,25,0,9,0,2,4,18,1,3,0,0,0,0,0,0,0,0,0,6,13,2,2,1,8,4,0,2,0,6,2,512,13,9,13,0,0,0,0,0,0,0,0,0,0,0,
